size,country,detected,status_2,status_3,status_4,status_5,method_GET,method_HEAD,method_POST,method_OPTIONS,method_CONNECT,method_PROPFIND,method_CONECT,method_TRACE,device_Desktop,device_Mobile,device_Unknown
252218.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
76562.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
76562.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
447852.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
21330.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
39902.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
21330.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
39902.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
26586.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
24413.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
388117.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
388117.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
29061.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
21709.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
1564245.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
1564245.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
29238.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
1543105.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
1543105.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
3202401.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
3202401.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
21056.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
766341.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
5198.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
1947.0,1,AMAN,True,False,False,0,False,0,True,0,0,0,0,0,True,False,False
21615.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
134938.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
26651.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
452.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
1892.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
484853.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
33704.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
18202.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
22879.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
5198.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
29423.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
21073.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
24681.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
17481.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
29432.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
385583.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
385583.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
548246.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
548246.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
21217.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
24831.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
5198.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
152201.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
7080.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
21081.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
29433.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
29344.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
34769.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
21734.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
1709758.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
49089.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
15924.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
29344.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
34769.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
666600.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
2565615.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
3623149.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
5627208.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
366906.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
2853692.0,1,AMAN,True,False,False,0,True,0,False,0,0,0,0,0,True,False,False
